,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index,Symptoms
1261,India,IND,2012-06-16,75443,,Dengue,37.27160494,99.08888889,Fair,11.11111111,17.88155556,269.7777778,W,28.59045455,61.17777778,100.6666667,1.311111111,SCT,-29.95555556,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1262,India,IND,2012-06-17,50684,,Dengue,37.9468599,100.3043478,Fair,8.673913043,13.95927522,264.3478261,W,28.55456522,61.65217391,102.2826087,1.695652174,CLR,-21.89130435,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1263,India,IND,2012-06-18,70345,,Dengue,32.99516908,91.39130435,Partly Cloudy,8.52173913,13.71437565,225,SW,28.6273913,68.58695652,95.93478261,1.956521739,SCT,-95.82608696,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1264,India,IND,2012-06-19,71708,,Dengue,35.27186761,95.4893617,Fair,7.3,11.748182,287.75,W,28.6112766,64.42553191,98.38297872,1.808510638,CLR,-19.68085106,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1265,India,IND,2012-06-20,78687,,Dengue,37.18346253,98.93023256,Fair,10.66666667,17.16629333,275.2777778,W,28.56116279,58.44186047,99.04651163,1.744186047,CLR,-6.069767442,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1266,India,IND,2012-06-21,73413,,Dengue,37.53623188,99.56521739,Fair,11.34782609,18.26251043,264.5652174,W,28.58152174,61.67391304,101.3043478,1.326086957,FEW,-41.19565217,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1267,India,IND,2012-06-22,59340,,Dengue,37.41545894,99.34782609,Fair,8.47826087,13.64440435,248.2608696,W,28.62717391,64.7173913,103.2826087,1.717391304,CLR,-20.36956522,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1268,India,IND,2012-06-23,66110,,Dengue,36.94444444,98.5,Fair,9.333333333,15.02050667,232.0833333,W,28.60458333,67.29166667,103.8958333,1.333333333,CLR,-10.20833333,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1269,India,IND,2012-06-24,45945,,Dengue,37.58454106,99.65217391,Fair,9.652173913,15.53362957,260.4347826,W,28.55195652,64.08695652,102.6086957,1.565217391,CLR,-27.32608696,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1270,India,IND,2012-06-25,74768,,Dengue,37.36434109,99.25581395,Fair,9.813953488,15.79398791,271.3953488,W,28.6,62.04651163,101.1627907,1.023255814,CLR,-17.86046512,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1271,India,IND,2012-06-26,57659,,Dengue,36.16049383,97.08888889,Fair,12.26666667,19.74123733,248.6666667,W,28.616,63.46666667,99.62222222,1.577777778,CLR,-7.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1272,India,IND,2012-06-27,50800,,Dengue,35.12626263,95.22727273,Partly Cloudy,8.744186047,14.07236837,196.0465116,WNW,28.64795455,67.54545455,99.63636364,1.0,SCT,-78.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1273,India,IND,2012-06-28,48228,,Dengue,36.64197531,97.95555556,Fair,9.804878049,15.77938244,286.097561,WNW,28.67333333,64.66666667,100.9111111,1.0,CLR,-36.55555556,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1274,India,IND,2012-06-29,62354,,Dengue,36.04651163,96.88372093,Mostly Cloudy,8.88372093,14.29692744,271.8604651,W,28.66534884,61.88372093,97.76744186,1.093023256,BKN,-36.34883721,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1275,India,IND,2012-06-30,24769,,Dengue,37.24691358,99.04444444,Fair,8.577777778,13.80456089,280.2222222,W,28.634,61.86666667,100.5777778,1.6,SCT,-33.11111111,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1276,India,IND,2012-07-01,71990,,Dengue,13.96296296,57.13333333,Mostly Cloudy,7.066666667,11.37266933,122.4444444,ESE,29.21022222,55.48888889,57.13333333,0.926666667,BKN,-41.17777778,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1277,India,IND,2012-07-02,76141,,Dengue,13.25581395,55.86046512,Fair,6.125,9.8572075,296.25,W,29.12604651,41.37209302,55.86046512,1.29744186,CLR,-11.27906977,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1278,India,IND,2012-07-03,44922,,Dengue,21.65242165,70.97435897,Fair,5.861111111,9.432520556,237.5,W,28.87230769,38.72972973,70.97435897,2.078205128,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1279,India,IND,2012-07-04,66188,,Dengue,31.48148148,88.66666667,Fair,6.074074074,9.77525037,82.30769231,NE,28.87,55.06666667,88.86666667,1.533333333,FEW,-0.533333333,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1280,India,IND,2012-07-05,48087,,Dengue,33.03140097,91.45652174,Fair,6.153846154,9.903630769,233.0769231,CALM,28.83391304,54.58695652,91.45652174,1.043478261,FEW,-7.260869565,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1281,India,IND,2012-07-06,81922,,Dengue,32.76485788,90.97674419,Mostly Cloudy,6.365853659,10.24482293,224.4736842,NW,28.71697674,58.58139535,91.13953488,1.324651163,BKN,-124.5116279,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1282,India,IND,2012-07-07,78447,,Dengue,26.65374677,79.97674419,Mostly Cloudy,7.209302326,11.6022186,118.6046512,E,28.62162791,76.06976744,84.6744186,0.961627907,BKN,-176.3488372,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1283,India,IND,2012-07-08,47917,,Dengue,28.82113821,83.87804878,Mostly Cloudy,5.090909091,8.193003636,92.12121212,NE,28.76243902,78.2195122,94.26829268,1.463170732,BKN,-125.3414634,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1284,India,IND,2012-07-09,54803,,Dengue,28.59848485,83.47727273,Mostly Cloudy,11.95454545,19.23892818,94.09090909,E,28.84863636,75.02272727,90.88636364,1.818181818,BKN,-116.5909091,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1285,India,IND,2012-07-10,55301,,Dengue,27.56038647,81.60869565,Fair,6.485714286,10.43771943,300.5714286,CALM,29.03978261,57.54347826,81.80434783,1.152173913,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1286,India,IND,2012-07-11,54284,,Dengue,20.59259259,69.06666667,Fair,4.277777778,6.884398889,271.6666667,CALM,29.064,56.66666667,69.13333333,0.352,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1287,India,IND,2012-07-12,45788,,Dengue,16.24396135,61.23913043,Partly Cloudy,6.282608696,10.11085348,262.826087,W,29.10608696,40.2173913,61.23913043,1.0,SCT,-23.54347826,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1288,India,IND,2012-07-13,80219,,Dengue,29.47089947,85.04761905,Mostly Cloudy,5.945945946,9.569048649,232.1621622,WSW,28.69,78.35714286,96.5,1.045952381,BKN,-156.2619048,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1289,India,IND,2012-07-14,66350,,Dengue,28.61728395,83.51111111,Mostly Cloudy,6.9375,11.16479625,240.625,W,28.696,75.53333333,91.22222222,1.488888889,BKN,-115.6888889,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1290,India,IND,2012-07-15,74807,,Dengue,31.98966408,89.58139535,Mostly Cloudy,6.594594595,10.61294486,251.6216216,W,28.68906977,75.55813953,99.86046512,1.162790698,BKN,-111.1395349,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1291,India,IND,2012-07-16,73821,,Dengue,32.20959596,89.97727273,Partly Cloudy,6.236842105,10.03719947,229.2105263,W,28.75159091,73.84090909,98.38636364,1.136363636,SCT,-91.02272727,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1292,India,IND,2012-07-17,77849,,Dengue,33.36956522,92.06521739,Partly Cloudy,7.725,12.4321515,287.25,W,28.74065217,73.56521739,101.0869565,1.804347826,SCT,-78.08695652,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1293,India,IND,2012-07-18,45494,,Dengue,35.12919897,95.23255814,Fair,9.371428571,15.08181486,282.2857143,WNW,28.62209302,72.41860465,104.0465116,1.930232558,CLR,-66.90697674,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1294,India,IND,2012-07-19,68361,,Dengue,35.03546099,95.06382979,Fair,9.697674419,15.60685535,255.8139535,W,28.57765957,71.53191489,103.212766,1.872340426,SCT,-24.44680851,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1295,India,IND,2012-07-20,65311,,Dengue,33.08641975,91.55555556,Mostly Cloudy,8.333333333,13.41116667,157.8571429,E,28.66088889,75.33333333,103.1555556,1.4,BKN,-134.5111111,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1296,India,IND,2012-07-21,80182,,Dengue,31.19565217,88.15217391,Partly Cloudy,9.108695652,14.65898826,88.04347826,E,28.74978261,76,98.93478261,1.565217391,SCT,-118.1521739,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1297,India,IND,2012-07-22,46029,,Dengue,31.99275362,89.58695652,Mostly Cloudy,6.173913043,9.935925217,145.7777778,E,28.70066667,77.56521739,102.4347826,1.282608696,BKN,-127.1086957,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1298,India,IND,2012-07-23,51633,,Dengue,32.65432099,90.77777778,Partly Cloudy,7.222222222,11.62301111,130.4444444,E,28.59288889,78.55555556,105.9555556,1.311111111,SCT,-118.0222222,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1299,India,IND,2012-07-24,55257,,Dengue,33.12345679,91.62222222,Partly Cloudy,8.488888889,13.66150844,199.7777778,E,28.55711111,76.64444444,104.1111111,1.0,SCT,-95.8,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1300,India,IND,2012-07-25,78021,,Dengue,30.21464646,86.38636364,Mostly Cloudy,8.522727273,13.71596591,97.27272727,E,28.64863636,76.45454545,96.93181818,1.272727273,BKN,-130.2045455,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1301,India,IND,2012-07-26,54653,,Dengue,29.68599034,85.43478261,Mostly Cloudy,7.565217391,12.17500696,83.26086957,E,28.67152174,77.30434783,96.17391304,2.086956522,BKN,-133.3478261,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1302,India,IND,2012-07-27,73968,,Dengue,29.86111111,85.75,Mostly Cloudy,5.906976744,9.506333953,113.5714286,E,28.65136364,78.36363636,97.68181818,1.568181818,BKN,-159.2727273,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1303,India,IND,2012-07-28,76329,,Dengue,30.25925926,86.46666667,Mostly Cloudy,6.511111111,10.47859156,138.4444444,E,28.64133333,78.28888889,98.77777778,1.933333333,BKN,-131.6,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1304,India,IND,2012-07-29,72132,,Dengue,29.11347518,84.40425532,Mostly Cloudy,6.142857143,9.885945714,107.6190476,ESE,28.67042553,78.74468085,96.31914894,1.638297872,BKN,-166.1276596,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1305,India,IND,2012-07-30,60675,,Dengue,29.0821256,84.34782609,Mostly Cloudy,5.217391304,8.396556522,111.3043478,E,28.69173913,79.65217391,96.86956522,0.999347826,BKN,-134.0217391,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1306,India,IND,2012-07-31,38424,,Dengue,27.08333333,80.75,Mostly Cloudy,4.666666667,7.510253333,191.25,CALM,28.69568182,78,87.45454545,0.892045455,BKN,-175.8636364,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1307,India,IND,2012-08-01,82219,,Dengue,13.28042328,55.9047619,Mostly Cloudy,5.707317073,9.185013659,263,W,29.26261905,51.28571429,55.9047619,0.895714286,BKN,-33.80952381,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1308,India,IND,2012-08-02,48873,,Dengue,13.28282828,55.90909091,Fair,9.204545455,14.81324318,311.5909091,NW,29.10181818,31.55813953,55.90909091,2.090454545,CLR,-6.386363636,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1309,India,IND,2012-08-03,67342,,Dengue,19.36507937,66.85714286,Fair,7.0,11.26538,258.1176471,W,28.87309524,36.35897436,66.85714286,2.095238095,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1310,India,IND,2012-08-04,68062,,Dengue,29.84496124,85.72093023,Fair,8.028571429,12.92070114,293.7142857,WNW,28.89953488,52.25581395,85.81395349,1.770930233,FEW,-29.02325581,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1311,India,IND,2012-08-05,72596,,Dengue,32.48148148,90.46666667,Partly Cloudy,7.310344828,11.76483034,248.6206897,SW,28.86,54.23333333,90.46666667,1.466666667,SCT,-100.4,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1312,India,IND,2012-08-06,61605,,Dengue,33.75308642,92.75555556,Fair,7.066666667,11.37266933,281.7777778,WNW,28.74888889,57.02222222,92.77777778,1.511111111,FEW,-52.91111111,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1313,India,IND,2012-08-07,55626,,Dengue,29.25925926,84.66666667,Partly Cloudy,8.166666667,13.14294333,88.0952381,E,28.65266667,75.26666667,92.2,1.4,SCT,-109.2444444,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1314,India,IND,2012-08-08,80676,,Dengue,28.34567901,83.02222222,Mostly Cloudy,5.976744186,9.618613488,129.5121951,ENE,28.75466667,78.33333333,92.2,1.167555556,BKN,-149.6444444,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1315,India,IND,2012-08-09,82287,,Dengue,28.12661499,82.62790698,Mostly Cloudy,7.487804878,12.0504239,123.1707317,ESE,28.86186047,76.58139535,89.86046512,1.465116279,BKN,-108.3255814,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1316,India,IND,2012-08-10,73203,,Dengue,27.18346253,80.93023256,Fair,6.578947368,10.58776316,287.6315789,NW,29.01953488,56.02325581,81.04651163,1.279069767,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1317,India,IND,2012-08-11,84858,,Dengue,20.62865497,69.13157895,Fair,6.3125,10.15895875,275,CALM,29.02315789,54.84210526,69.18421053,0.570526316,CLR,0.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1318,India,IND,2012-08-12,67015,,Dengue,17.28835979,63.11904762,Fair,4.875,7.8455325,263.4375,W,29.07714286,40.45238095,63.14285714,1.137142857,FEW,-11.5,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1319,India,IND,2012-08-13,65607,,Dengue,28.33333333,83,Mostly Cloudy,9.545454545,15.36188182,88.63636364,E,28.71954545,77.40909091,91.36363636,1.454545455,BKN,-141.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1320,India,IND,2012-08-14,74316,,Dengue,28.25203252,82.85365854,Mostly Cloudy,8.243902439,13.26724195,88.53658537,E,28.7202439,77.09756098,90.58536585,1.68097561,BKN,-152.0,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1321,India,IND,2012-08-15,62803,,Dengue,29.19082126,84.54347826,Mostly Cloudy,8.739130435,14.06423217,118.4782609,ESE,28.76217391,76.86956522,93.7173913,1.652173913,BKN,-136.4565217,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1322,India,IND,2012-08-16,48996,,Dengue,28.69565217,83.65217391,Partly Cloudy,6.543478261,10.5306813,151.5217391,SE,28.78043478,76.08695652,91.39130435,1.826086957,SCT,-109.326087,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1323,India,IND,2012-08-17,74112,,Dengue,30.01262626,86.02272727,Partly Cloudy,5.384615385,8.665676923,251.7948718,W,28.77568182,77.59090909,96.40909091,1.681818182,SCT,-98.06818182,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1324,India,IND,2012-08-18,77035,,Dengue,30.87470449,87.57446809,Mostly Cloudy,6.6,10.621644,261.3333333,W,28.76489362,77.5106383,99.57446809,2.574468085,BKN,-131.4893617,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1325,India,IND,2012-08-19,61093,,Dengue,30.86419753,87.55555556,Mostly Cloudy,4.931818182,7.936972273,153.4090909,W,28.75333333,79.66666667,102.8444444,1.511111111,BKN,-152.2,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1326,India,IND,2012-08-20,71479,,Dengue,29.43209877,84.97777778,Mostly Cloudy,5.688888889,9.155356444,116,ESE,28.76666667,79.33333333,97.48888889,1.436666667,BKN,-123.0666667,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1327,India,IND,2012-08-21,78437,,Dengue,27.47474747,81.45454545,Mostly Cloudy,5.295454545,8.522186818,150.6818182,E,28.77568182,79.31818182,89.75,0.965227273,BKN,-124.2045455,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1328,India,IND,2012-08-22,60091,,Dengue,27.63565891,81.74418605,Mostly Cloudy,7.756756757,12.48325892,101.6216216,E,28.7827907,79,89.39534884,1.23255814,BKN,-128.5813953,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1329,India,IND,2012-08-23,73828,,Dengue,27.45169082,81.41304348,Mostly Cloudy,6.880952381,11.0737919,124.5238095,E,28.80891304,78.34782609,89.08695652,1.43173913,BKN,-119.2826087,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1330,India,IND,2012-08-24,74974,,Dengue,26.92192192,80.45945946,Cloudy,5.416666667,8.717258333,256.1111111,W,28.80513514,79.37837838,87.2972973,1.136216216,OVC,-179.6216216,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1331,India,IND,2012-08-25,67666,,Dengue,26.53664303,79.76595745,Mostly Cloudy,5.023255814,8.084126512,268.372093,W,28.82297872,79.08510638,85.0212766,0.992553191,BKN,-147.3829787,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1332,India,IND,2012-08-26,83754,,Dengue,27.44444444,81.4,Mostly Cloudy,5.032258065,8.098614194,100,CALM,28.80688889,79.44444444,89.46666667,0.895111111,BKN,-140.5555556,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1333,India,IND,2012-08-27,69764,,Dengue,28.41880342,83.15384615,Mostly Cloudy,6.40625,10.30983438,97.09677419,NE,28.76769231,79.46153846,92.61538462,1.093333333,BKN,-121.974359,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
1334,India,IND,2012-08-28,58877,,Dengue,27.74853801,81.94736842,Mostly Cloudy,5.625,9.0525375,121.25,E,28.81052632,79.05263158,90.07894737,0.933947368,BKN,-138.4473684,"[""Sudden, high fever"", ""Severe headaches"", ""Pain behind the eyes"", ""Severe joint and muscle pain"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Skin rash""]"
