,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index,Symptoms
710,India,IND,2010-12-13,,1359,Pnuemonia,15.375,59.675,Fair,4.428571429,7.127077143,280.8333333,CALM,29.04025,42.75,59.675,1.2975,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
711,India,IND,2010-12-14,,1847,Pnuemonia,14.23280423,57.61904762,Fair,6.352941176,10.22404235,271.7647059,CALM,29.12214286,43.92857143,57.61904762,1.044761905,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
712,India,IND,2010-12-15,,1788,Pnuemonia,14.55284553,58.19512195,Fair,6.294117647,10.12937529,260.2941176,W,29.12125,44.95121951,58.19512195,1.324146341,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
713,India,IND,2010-12-16,,2330,Pnuemonia,15.11904762,59.21428571,Fair,5.214285714,8.391558571,275,CALM,29.12857143,46.83333333,59.21428571,0.961904762,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
714,India,IND,2010-12-17,,1742,Pnuemonia,16.06837607,60.92307692,Fair,6.166666667,9.924263333,237.5,CALM,29.12769231,47.05128205,60.92307692,1.241794872,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
715,India,IND,2010-12-18,,2152,Pnuemonia,14.27248677,57.69047619,Fair,5.8,9.334172,269.3103448,W,29.13285714,47.85714286,57.69047619,0.663809524,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
716,India,IND,2010-12-19,,2396,Pnuemonia,12.90697674,55.23255814,Fair,5.046511628,8.121553023,265.5813953,W,29.23488372,44.46511628,55.23255814,0.738139535,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
717,India,IND,2010-12-20,,1640,Pnuemonia,12.93281654,55.27906977,Fair,7.23255814,11.63964512,259.3023256,W,29.22046512,42.20930233,55.27906977,1.025813953,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
718,India,IND,2010-12-21,,1500,Pnuemonia,12.69323671,54.84782609,Fair,5.28125,8.499326875,252.0689655,W,29.13282609,42.67391304,54.84782609,0.926956522,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
719,India,IND,2010-12-22,,1521,Pnuemonia,14.33333333,57.8,Fair,3.833333333,6.169136667,156.6666667,CALM,29.00125,42.84210526,57.8,0.82475,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
720,India,IND,2010-12-23,,1800,Pnuemonia,15.31746032,59.57142857,Fair,6.119047619,9.847628095,109.7619048,E,29.02190476,45.35714286,59.57142857,0.811904762,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
721,India,IND,2010-12-24,,1342,Pnuemonia,15.88383838,60.59090909,Fair,4.65,7.483431,161.5,CALM,29.09022727,47.70454545,60.59090909,0.710227273,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
722,India,IND,2010-12-25,,1426,Pnuemonia,11.6395664,52.95121951,Fair,4.411764706,7.100029412,247.6470588,WSW,29.0997561,50.29268293,52.95121951,0.28195122,CLR,-37.65853659,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
723,India,IND,2010-12-26,,1611,Pnuemonia,10.75880759,51.36585366,Cloudy,3.84,6.1798656,274.4,CALM,29.1304878,49.80487805,51.36585366,0.135853659,OVC,-16.7804878,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
724,India,IND,2010-12-27,,1478,Pnuemonia,11.01851852,51.83333333,Fair,3.8,6.115492,270.8,CALM,29.15833333,46.11111111,51.83333333,0.269722222,CLR,-2.611111111,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
725,India,IND,2010-12-28,,2352,Pnuemonia,11.60353535,52.88636364,Fair,4.08,6.5661072,208,CALM,29.16068182,51.56818182,52.88636364,0.253181818,CLR,-27.34090909,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
726,India,IND,2010-12-29,,1918,Pnuemonia,14.09214092,57.36585366,Mostly Cloudy,3.47826087,5.597704348,206.0869565,CALM,29.14146341,54.53658537,57.36585366,0.363170732,BKN,-30.46341463,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
727,India,IND,2010-12-30,,1830,Pnuemonia,15.56910569,60.02439024,Mostly Cloudy,5.810810811,9.35157027,144.0540541,E,29.0602439,57.3902439,60.02439024,0.542195122,BKN,-33.56097561,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
728,India,IND,2010-12-31,,5331,Pnuemonia,12.90935673,55.23684211,Partly Cloudy,7.868421053,12.66296474,284.4736842,W,29.07289474,52.76315789,55.23684211,1.002105263,SCT,-28.57894737,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
729,India,IND,2011-01-01,,713,Pnuemonia,10.88624339,51.5952381,Fair,8.333333333,13.41116667,284.5238095,WNW,29.13857143,48.80952381,51.5952381,0.657857143,SCT,-21.64285714,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
730,India,IND,2011-01-02,,530,Pnuemonia,12.84900285,55.12820513,Fair,6.405405405,10.30847514,255.1428571,W,29.18692308,46.61538462,55.12820513,0.931538462,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
731,India,IND,2011-01-03,,564,Pnuemonia,15.36398467,59.65517241,Fair,8.137931034,13.09669793,277.9310345,W,29.15758621,49.10344828,59.65517241,1.478275862,BKN,-96.96551724,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
732,India,IND,2011-01-04,,727,Pnuemonia,26.8699187,80.36585366,Partly Cloudy,6.552631579,10.54541211,230.7894737,W,28.95756098,52.46341463,80.53658537,1.263170732,SCT,-66.19512195,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
733,India,IND,2011-01-05,,665,Pnuemonia,33.68217054,92.62790698,Fair,8.787878788,14.14268485,265.4545455,W,28.8527907,48.48837209,92.62790698,1.511627907,CLR,-28.46511628,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
734,India,IND,2011-01-06,,594,Pnuemonia,30.72839506,87.31111111,Partly Cloudy,11.75555556,18.91868578,97.11111111,E,28.72133333,67.15555556,90.13333333,1.866666667,SCT,-94.91111111,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
735,India,IND,2011-01-07,,727,Pnuemonia,30.54292929,86.97727273,Mostly Cloudy,8.166666667,13.14294333,215.7142857,W,28.67302326,75.04545455,95.43181818,1.340909091,BKN,-106.1363636,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
736,India,IND,2011-01-08,,598,Pnuemonia,31.62962963,88.93333333,Mostly Cloudy,6.8,10.943512,271.5555556,W,28.65733333,77.57777778,101.7777778,1.822222222,BKN,-126.1555556,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
737,India,IND,2011-01-09,,663,Pnuemonia,31.54320988,88.77777778,Partly Cloudy,7.113636364,11.44825955,104.0909091,ESE,28.78044444,78.02222222,102.0666667,1.933333333,SCT,-116.4888889,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
738,India,IND,2011-01-10,,616,Pnuemonia,27.32098765,81.17777778,Fair,8.466666667,13.62574533,276.8888889,W,28.922,65.8,82.33333333,2.088888889,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
739,India,IND,2011-01-11,,901,Pnuemonia,23.51851852,74.33333333,Fair,5.941176471,9.561372941,244.7058824,CALM,29.05595238,51.64285714,74.4047619,0.708809524,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
740,India,IND,2011-01-12,,616,Pnuemonia,17.65151515,63.77272727,Fair,5.315789474,8.554912632,107.8947368,CALM,29.106,47.68181818,63.86363636,0.947333333,CLR,-2.711111111,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
741,India,IND,2011-01-13,,561,Pnuemonia,14.77513228,58.5952381,Fair,5.24137931,8.435161379,134.8275862,CALM,29.05,46.71428571,58.61904762,0.66047619,CLR,-0.19047619,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
742,India,IND,2011-01-14,,593,Pnuemonia,16.59090909,61.86363636,Partly Cloudy,7.681818182,12.36265727,107.7272727,ESE,29.02295455,51.95454545,61.86363636,0.664318182,SCT,-27.84090909,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
743,India,IND,2011-01-15,,591,Pnuemonia,15.44973545,59.80952381,Fair,8.804878049,14.17004244,227.0731707,W,29.07404762,40.66666667,59.80952381,1.565714286,FEW,-9.904761905,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
744,India,IND,2011-01-16,,841,Pnuemonia,12.04204204,53.67567568,Fair,10.40540541,16.74583514,281.3513514,W,29.12297297,42.90909091,53.67567568,1.474324324,CLR,-3.351351351,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
745,India,IND,2011-01-17,,543,Pnuemonia,12.05555556,53.7,Fair,7.657142857,12.32294629,263.1428571,W,29.05307692,37.82051282,53.7,1.326,CLR,-2.475,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
746,India,IND,2011-01-18,,703,Pnuemonia,14.01388889,57.225,Fair,5.4,8.690436,267.6,CALM,29.05725,36.92307692,57.225,1.21775,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
747,India,IND,2011-01-19,,550,Pnuemonia,11.0380117,51.86842105,Fair,7.394736842,11.90064579,258.1578947,W,29.06421053,38.26315789,51.86842105,1.398947368,CLR,-7.578947368,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
748,India,IND,2011-01-20,,502,Pnuemonia,12.92397661,55.26315789,Partly Cloudy,5.793103448,9.323073103,270.3448276,WNW,29.15578947,36.56756757,55.26315789,1.728947368,SCT,-34.26315789,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
749,India,IND,2011-01-21,,687,Pnuemonia,14.74474474,58.54054054,Fair,5.944444444,9.566632222,280,CALM,29.15621622,41.14285714,58.54054054,1.192972973,CLR,-10.02702703,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
750,India,IND,2011-01-22,,678,Pnuemonia,15.85978836,60.54761905,Partly Cloudy,5.814814815,9.358014074,299.6296296,CALM,29.15,44.85714286,60.54761905,1.056190476,SCT,-29.76190476,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
751,India,IND,2011-01-23,,896,Pnuemonia,16.23306233,61.2195122,Fair,4.902439024,7.88969122,290.7692308,NW,29.19195122,43.75609756,61.2195122,1.186341463,FEW,-24.34146341,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
752,India,IND,2011-01-24,,778,Pnuemonia,14.57671958,58.23809524,Fair,7.083333333,11.39949167,281.8181818,CALM,29.21214286,41.30952381,58.23809524,1.413333333,FEW,-14.35714286,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
753,India,IND,2011-01-25,,826,Pnuemonia,14.21052632,57.57894737,Fair,4.352941176,7.005362353,136.6666667,CALM,29.20052632,41.74285714,57.57894737,0.931052632,CLR,-2.736842105,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
754,India,IND,2011-01-26,,525,Pnuemonia,16.0479798,60.88636364,Fair,5.590909091,8.997673636,197.5,NW,29.26590909,40.88636364,60.88636364,1.7725,CLR,-0.090909091,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
755,India,IND,2011-01-27,,749,Pnuemonia,12.58333333,54.65,Fair,6.435897436,10.35754718,256.8421053,W,29.26675,43.85,54.65,1.139,CLR,-44.15,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
756,India,IND,2011-01-28,,798,Pnuemonia,12.48062016,54.46511628,Fair,4.441176471,7.147362941,267.2413793,CALM,29.18511628,40.09302326,54.46511628,1.323953488,FEW,-14.8372093,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
757,India,IND,2011-01-29,,872,Pnuemonia,13.86243386,56.95238095,Fair,4.083333333,6.571471667,121.4285714,CALM,29.13,43.69047619,56.95238095,0.627619048,FEW,-21.35714286,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
758,India,IND,2011-01-30,,684,Pnuemonia,15.62015504,60.11627907,Partly Cloudy,5.470588235,8.804036471,252.0588235,CALM,29.18325581,48.93023256,60.11627907,0.568604651,SCT,-35.04651163,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
759,India,IND,2011-01-31,,1258,Pnuemonia,13.59078591,56.46341463,Fair,6.405405405,10.30847514,269.4594595,WSW,29.21878049,47.56097561,56.46341463,0.792439024,CLR,-5.414634146,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
760,India,IND,2011-02-01,,2075,Pnuemonia,10.18518519,50.33333333,Mostly Cloudy,9.133333333,14.69863867,296,W,29.14466667,45.95555556,50.33333333,1.0,BKN,-41.28888889,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
761,India,IND,2011-02-02,,1523,Pnuemonia,15.35714286,59.64285714,Fair,5.666666667,9.119593333,262.6190476,W,29.18785714,48.19047619,59.64285714,1.191666667,CLR,-1.285714286,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
762,India,IND,2011-02-03,,2066,Pnuemonia,18.25203252,64.85365854,Mostly Cloudy,4.441176471,7.147362941,182.0588235,CALM,29.09536585,55.26829268,64.85365854,0.820731707,BKN,-81.53658537,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
763,India,IND,2011-02-04,,1388,Pnuemonia,26.6395664,79.95121951,Partly Cloudy,7.794117647,12.54338529,105,E,28.97439024,49.09756098,79.97560976,1.536585366,SCT,-45.73170732,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
764,India,IND,2011-02-05,,1914,Pnuemonia,33.88888889,93,Fair,7.405405405,11.91781514,220.2702703,W,28.78377778,51.48888889,93,1.377777778,CLR,-30.02222222,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
765,India,IND,2011-02-06,,1709,Pnuemonia,29.95061728,85.91111111,Mostly Cloudy,9.866666667,15.87882133,112.4444444,NNE,28.83422222,61.66666667,86.77777778,1.711111111,BKN,-131.8888889,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
766,India,IND,2011-02-07,,2452,Pnuemonia,31.29198966,88.3255814,Mostly Cloudy,7.24137931,11.65384138,241.3793103,CALM,28.67790698,74.74418605,97.8372093,1.209302326,BKN,-97.95348837,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
767,India,IND,2011-02-08,,1752,Pnuemonia,32.56501182,90.61702128,Partly Cloudy,6.765957447,10.88872596,244.4680851,W,28.66148936,77.55319149,103.5957447,2.255319149,SCT,-99.34042553,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
768,India,IND,2011-02-09,,1676,Pnuemonia,31.5308642,88.75555556,Partly Cloudy,6.302325581,10.14258465,107.9069767,ESE,28.75955556,77.71111111,101.7333333,1.822222222,SCT,-106.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
769,India,IND,2011-02-10,,1759,Pnuemonia,27.96717172,82.34090909,Fair,7.545454545,12.14320182,270.4545455,W,28.89,64.18181818,82.97727273,1.533333333,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
770,India,IND,2011-02-11,,2267,Pnuemonia,23.61757106,74.51162791,Fair,5.739130435,9.236212174,263.0434783,CALM,29.03395349,49.62790698,74.55813953,1.036744186,CLR,-0.023255814,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
771,India,IND,2011-02-12,,2118,Pnuemonia,19.52020202,67.13636364,Fair,3.666666667,5.900913333,230,CALM,29.09977273,55.18181818,67.27272727,0.671136364,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
772,India,IND,2011-02-13,,2458,Pnuemonia,21.5,70.7,Fair,5.586206897,8.990106207,250.7142857,CALM,28.98875,53.55,70.8,1.03275,FEW,-18.7,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
773,India,IND,2011-02-14,,1579,Pnuemonia,18.67424242,65.61363636,Mostly Cloudy,8.318181818,13.38678273,125.3488372,NE,28.99659091,55.54545455,65.61363636,1.905909091,BKN,-66.5,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
774,India,IND,2011-02-15,,2467,Pnuemonia,16.27192982,61.28947368,Mostly Cloudy,8.526315789,13.72174105,114.7368421,ESE,28.99891892,59.89473684,61.28947368,1.538461538,BKN,-85.64102564,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
775,India,IND,2011-02-16,,2393,Pnuemonia,16.4619883,61.63157895,Mostly Cloudy,8.117647059,13.06405412,192.3235294,E,29.05552632,56.52631579,61.63157895,1.344210526,BKN,-70.07894737,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
776,India,IND,2011-02-17,,1730,Pnuemonia,14.28571429,57.71428571,Fair,6.525,10.5009435,272.25,NW,29.13,52.14285714,57.71428571,0.951190476,FEW,-48.88095238,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
777,India,IND,2011-02-18,,2361,Pnuemonia,14.41919192,57.95454545,Fair,6.581395349,10.59170279,268.372093,W,29.1025,48.88636364,57.95454545,1.233863636,CLR,-0.181818182,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
778,India,IND,2011-02-19,,2057,Pnuemonia,16.43055556,61.575,Fair,4.741935484,7.631386452,263.8709677,CALM,29.16625,49.225,61.575,1.0205,FEW,-28.225,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
779,India,IND,2011-02-20,,2444,Pnuemonia,16.24624625,61.24324324,Fair,5.4,8.690436,158.4,CALM,29.19027027,52.7027027,61.2972973,1.197567568,CLR,-29.51351351,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
