,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index,Symptoms
529,India,IND,2013-06-15,14,,Cholera,30.39855072,86.7173913,Partly Cloudy,11.76086957,18.92723783,95.2173913,ESE,28.69108696,73.63043478,93.08695652,1.565217391,SCT,-97.2826087,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
530,India,IND,2013-06-16,14,,Cholera,26.70940171,80.07692308,Mostly Cloudy,8.820512821,14.1952041,74.1025641,E,28.64923077,77.15384615,84.94871795,0.801025641,BKN,-134.7948718,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
531,India,IND,2013-06-17,20,,Cholera,26.88034188,80.38461538,Mostly Cloudy,7.282051282,11.71929641,181.2820513,ESE,28.57974359,76.48717949,85.42105263,0.971794872,BKN,-147.1282051,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
532,India,IND,2013-06-18,18,,Cholera,27.90123457,82.22222222,Mostly Cloudy,5.911111111,9.512987556,75.22727273,E,28.65666667,79.91111111,92.66666667,0.831555556,BKN,-179.4444444,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
533,India,IND,2013-06-19,20,,Cholera,30.08454106,86.15217391,Partly Cloudy,4.847826087,7.801800435,164.2222222,ESE,28.71717391,74.63043478,93.2173913,0.967173913,SCT,-93.10869565,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
534,India,IND,2013-06-20,18,,Cholera,33.40740741,92.13333333,Fair,5.783783784,9.308074595,184.7222222,CALM,28.696,71.15555556,99.13333333,0.966222222,CLR,-1.955555556,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
535,India,IND,2013-06-21,12,,Cholera,35.61728395,96.11111111,Fair,7.026315789,11.30773105,199.2105263,CALM,28.636,69.66666667,102.9777778,0.995111111,CLR,-37.57777778,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
536,India,IND,2013-06-22,18,,Cholera,35.73671498,96.32608696,Fair,8.391304348,13.50446174,215.4347826,W,28.64478261,69.80434783,103.4782609,0.996956522,CLR,-11.84782609,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
537,India,IND,2013-06-23,21,,Cholera,35.14492754,95.26086957,Fair,7.782608696,12.52486348,206.5217391,NW,28.63652174,74.02173913,106.5217391,1.152173913,FEW,-45.95652174,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
538,India,IND,2013-06-24,15,,Cholera,33.51449275,92.32608696,Fair,9.155555556,14.73440178,172,ESE,28.63630435,76.08695652,104.9565217,1.195652174,SCT,-60.60869565,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
539,India,IND,2013-06-25,17,,Cholera,30.10869565,86.19565217,Partly Cloudy,9.695652174,15.60360087,114.7826087,ESE,28.71586957,77.47826087,97.7173913,1.086956522,SCT,-86.86956522,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
540,India,IND,2013-06-26,12,,Cholera,30.13888889,86.25,Partly Cloudy,7.454545455,11.99689818,104.7727273,E,28.72295455,77.72727273,97.52272727,1.0,SCT,-128.5227273,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
541,India,IND,2013-06-27,13,,Cholera,31.31205674,88.36170213,Partly Cloudy,6.934782609,11.16042304,127.3913043,ESE,28.66723404,76.93617021,100.1914894,1.041914894,SCT,-122.2765957,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
542,India,IND,2013-06-28,14,,Cholera,30.48148148,86.86666667,Mostly Cloudy,8.288888889,13.33964044,115.7777778,ESE,28.64688889,76.6,97.42222222,1.177777778,BKN,-134.2222222,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
543,India,IND,2013-06-29,16,,Cholera,32.82828283,91.09090909,Mostly Cloudy,7.863636364,12.65526455,196.8181818,W,28.62863636,75.02272727,101.6363636,1.0,BKN,-112.6590909,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
544,India,IND,2013-06-30,46,,Cholera,32.60869565,90.69565217,Mostly Cloudy,7.347826087,11.82515043,226.7391304,NW,28.68456522,71.43478261,97.47826087,1.565217391,BKN,-138.2173913,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
545,India,IND,2013-07-01,7,,Cholera,5.164141414,41.29545455,Fair,5.818181818,9.363432727,272.7272727,W,29.22590909,39.72727273,41.29545455,0.410681818,CLR,-21.72727273,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
546,India,IND,2013-07-02,11,,Cholera,14.5,58.1,Fair,8.333333333,13.41116667,298.4615385,NW,29.232,51,58.1,1.8465,CLR,-0.05,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
547,India,IND,2013-07-03,7,,Cholera,21.98005698,71.56410256,Fair,7.0625,11.36596375,274.0625,WSW,29.15769231,57.92307692,71.64102564,1.38974359,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
548,India,IND,2013-07-04,8,,Cholera,28.26558266,82.87804878,Fair,7.609756098,12.24668488,272.6829268,W,28.88804878,47.12195122,82.92682927,1.486097561,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
549,India,IND,2013-07-05,10,,Cholera,33.99224806,93.18604651,Fair,7.961538462,12.81282231,304.1666667,CALM,28.81046512,48.39534884,93.23255814,1.34744186,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
550,India,IND,2013-07-06,7,,Cholera,33.13131313,91.63636364,Mostly Cloudy,8.931818182,14.37433227,128.6363636,ESE,28.71204545,70.72727273,98.09090909,0.994318182,BKN,-136.9090909,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
551,India,IND,2013-07-07,12,,Cholera,29.93961353,85.89130435,Partly Cloudy,7.586956522,12.20999261,122.173913,ESE,28.76086957,79.43478261,99.60869565,0.989130435,SCT,-125.3913043,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
552,India,IND,2013-07-08,8,,Cholera,27.70685579,81.87234043,Cloudy,4.4,7.081096,197.6,CALM,28.80638298,80.23404255,91.70212766,0.815106383,OVC,-162.893617,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
553,India,IND,2013-07-09,12,,Cholera,30.32098765,86.57777778,Fair,7.30952381,11.76350905,257.8571429,W,28.90133333,70,91.24444444,1.644444444,FEW,-39.46666667,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
554,India,IND,2013-07-10,10,,Cholera,28.87654321,83.97777778,Mostly Cloudy,4.536585366,7.300908293,116.25,SE,28.99955556,73.82222222,89.88888889,0.983555556,BKN,-64.46666667,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
555,India,IND,2013-07-11,12,,Cholera,20.72751323,69.30952381,Partly Cloudy,6.416666667,10.32659833,149.7222222,ESE,29.16785714,56.71428571,69.42857143,0.676666667,SCT,-68.47619048,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
556,India,IND,2013-07-12,9,,Cholera,16.51851852,61.73333333,Fair,4.538461538,7.303927692,288.4615385,CALM,29.11133333,48.11111111,61.75555556,0.703111111,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
557,India,IND,2013-07-13,8,,Cholera,31.1627907,88.09302326,Partly Cloudy,6.465116279,10.40457023,98.8372093,E,28.72395349,79.41860465,102.4418605,0.967674419,SCT,-120.1162791,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
558,India,IND,2013-07-14,9,,Cholera,30.95061728,87.71111111,Partly Cloudy,5.636363636,9.070825455,117.1875,CALM,28.69,79.71111111,102.5111111,0.999555556,SCT,-115.8666667,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
559,India,IND,2013-07-15,8,,Cholera,31.03864734,87.86956522,Mostly Cloudy,6.1,9.816974,128.25,E,28.69956522,79.47826087,102.5652174,1.0,BKN,-115.7608696,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
560,India,IND,2013-07-16,12,,Cholera,30.38271605,86.68888889,Mostly Cloudy,5.30952381,8.544829048,116.4761905,ESE,28.72666667,80.04444444,101.9777778,1.154,BKN,-131.5777778,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
561,India,IND,2013-07-17,6,,Cholera,30.26570048,86.47826087,Partly Cloudy,5.368421053,8.639614737,128.9473684,ESE,28.70673913,81.34782609,103.2826087,1.0,SCT,-99.52173913,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
562,India,IND,2013-07-18,7,,Cholera,30.58080808,87.04545455,Mostly Cloudy,4.702702703,7.568247568,132.972973,ESE,28.64227273,81.27272727,104.25,0.991136364,BKN,-144.8863636,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
563,India,IND,2013-07-19,6,,Cholera,31.21980676,88.19565217,Mostly Cloudy,7.409090909,11.92374636,197.2727273,SW,28.59934783,79.58695652,103.5217391,1.282608696,BKN,-141.8695652,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
564,India,IND,2013-07-20,6,,Cholera,26.58119658,79.84615385,Cloudy,6.0,9.65604,142.2222222,E,28.70846154,77.71794872,85.94871795,0.985384615,OVC,-122.1282051,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
565,India,IND,2013-07-21,11,,Cholera,28.77525253,83.79545455,Mostly Cloudy,4.111111111,6.616175556,131.1538462,CALM,28.65727273,79.04545455,94.59090909,0.792272727,BKN,-140.9545455,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
566,India,IND,2013-07-22,6,,Cholera,28.52713178,83.34883721,Mostly Cloudy,5.380952381,8.659781905,142.6190476,ESE,28.65,81.06976744,96.65116279,0.888837209,BKN,-167.3255814,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
567,India,IND,2013-07-23,9,,Cholera,30.29040404,86.52272727,Mostly Cloudy,6.279069767,10.10515814,98.8372093,E,28.70522727,79.59090909,99.79545455,1.130454545,BKN,-128.2272727,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
568,India,IND,2013-07-24,11,,Cholera,30.03787879,86.06818182,Mostly Cloudy,6.046511628,9.730893023,104.1860465,E,28.67659091,81.09090909,102.0681818,1.181818182,BKN,-96.31818182,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
569,India,IND,2013-07-25,8,,Cholera,28.32070707,82.97727273,Mostly Cloudy,6.046511628,9.730893023,133.0232558,ESE,28.625,79.72727273,93.86363636,0.999545455,BKN,-106.3636364,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
570,India,IND,2013-07-26,10,,Cholera,29.6124031,85.30232558,Mostly Cloudy,6.394736842,10.29130579,105.2631579,E,28.61511628,78.72093023,96.18604651,1.066511628,BKN,-125.3488372,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
571,India,IND,2013-07-27,9,,Cholera,29.01808786,84.23255814,Mostly Cloudy,6.28125,10.10866688,105.3125,E,28.67093023,79.69767442,96.39534884,1.15627907,BKN,-134.3953488,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
572,India,IND,2013-07-28,10,,Cholera,31.34057971,88.41304348,Partly Cloudy,4.88,7.8535792,205.2,CALM,28.70086957,79.7173913,103.2391304,1.210217391,SCT,-108.0434783,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
573,India,IND,2013-07-29,10,,Cholera,30.82621083,87.48717949,Mostly Cloudy,5.84375,9.404580625,209.6875,W,28.70692308,80.79487179,104.1282051,1.136923077,BKN,-143.7435897,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
574,India,IND,2013-07-30,6,,Cholera,29.92424242,85.86363636,Mostly Cloudy,6.105263158,9.825444211,261.0526316,W,28.68,81.31818182,102.3409091,0.982045455,BKN,-176.2272727,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
575,India,IND,2013-07-31,35,,Cholera,27.68518519,81.83333333,Mostly Cloudy,6.513513514,10.48245784,242.7027027,WSW,28.65488372,78.38095238,90.14285714,0.994883721,BKN,-140.3255814,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
576,India,IND,2013-08-01,11,,Cholera,6.718346253,44.09302326,Fair,7.209302326,11.6022186,266.744186,W,29.21418605,39.11627907,44.09302326,0.697209302,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
577,India,IND,2013-08-02,11,,Cholera,13.26388889,55.875,Fair,8.428571429,13.56443714,275.4285714,W,29.19025,50.775,55.875,1.23975,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
578,India,IND,2013-08-03,11,,Cholera,22.71317829,72.88372093,Fair,5.863636364,9.436584545,279.0909091,CALM,29.14697674,55.09302326,72.95348837,1.291627907,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
579,India,IND,2013-08-04,7,,Cholera,29.26356589,84.6744186,Fair,6.026315789,9.698391053,274.7368421,WSW,28.91488372,50,84.69767442,1.200465116,CLR,-0.069767442,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
580,India,IND,2013-08-05,13,,Cholera,34.72899729,94.51219512,Fair,12.2,19.633948,276.8571429,NW,28.81463415,43.48780488,94.53658537,1.49097561,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
581,India,IND,2013-08-06,10,,Cholera,34.52020202,94.13636364,Partly Cloudy,8.931818182,14.37433227,106.5909091,ESE,28.67386364,74.22727273,105.0454545,1.386363636,SCT,-74.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
582,India,IND,2013-08-07,8,,Cholera,29.28030303,84.70454545,Mostly Cloudy,6.25,10.058375,191.8181818,SW,28.69909091,79.54545455,96.90909091,1.157045455,BKN,-137.75,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
583,India,IND,2013-08-08,12,,Cholera,28.11369509,82.60465116,Mostly Cloudy,5.0625,8.14728375,180.9375,CALM,28.77883721,79.79069767,92.72093023,0.999534884,BKN,-173.9534884,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
584,India,IND,2013-08-09,13,,Cholera,29.57729469,85.23913043,Partly Cloudy,7.571428571,12.18500286,218.2857143,CALM,28.94326087,72.04347826,90.80434783,1.0,SCT,-98.15217391,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
585,India,IND,2013-08-10,11,,Cholera,29.29292929,84.72727273,Partly Cloudy,4.75,7.644365,121.3636364,ESE,29.01545455,73.25,90.90909091,1.065454545,SCT,-42.97727273,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
586,India,IND,2013-08-11,10,,Cholera,19.14021164,66.45238095,Partly Cloudy,4.851851852,7.808279259,93.11111111,CALM,29.15642857,56.5952381,66.5,0.628095238,SCT,-37.26190476,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
587,India,IND,2013-08-12,13,,Cholera,16.94444444,62.5,Fair,4.461538462,7.180132308,220.7692308,CALM,29.10045455,50.40909091,62.61363636,0.534318182,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
588,India,IND,2013-08-13,9,,Cholera,28.93617021,84.08510638,Mostly Cloudy,8.404255319,13.52530426,104.4680851,E,28.75851064,80.9787234,98,0.958510638,BKN,-131.2978723,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
589,India,IND,2013-08-14,10,,Cholera,28.73015873,83.71428571,Mostly Cloudy,9.071428571,14.59901286,112.6190476,E,28.76214286,79.42857143,93.85714286,0.961428571,BKN,-138.6428571,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
590,India,IND,2013-08-15,8,,Cholera,27.66381766,81.79487179,Mostly Cloudy,7.209302326,11.6022186,120.6976744,ESE,28.79564103,79.79487179,91.07692308,1.084883721,BKN,-178.2325581,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
591,India,IND,2013-08-16,7,,Cholera,26.96382429,80.53488372,Mostly Cloudy,6.236842105,10.03719947,115.2631579,E,28.7727907,78.25581395,87.11627907,0.946046512,BKN,-162.3255814,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
592,India,IND,2013-08-17,7,,Cholera,27.43386243,81.38095238,Mostly Cloudy,5.547619048,8.928005238,138.3333333,SE,28.72857143,79.45238095,89.73809524,0.86952381,BKN,-170.7857143,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
593,India,IND,2013-08-18,10,,Cholera,27.7002584,81.86046512,Mostly Cloudy,4.666666667,7.510253333,195.1851852,CALM,28.73790698,79.8372093,91.74418605,0.963953488,BKN,-129.7906977,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
594,India,IND,2013-08-19,12,,Cholera,28.09116809,82.56410256,Cloudy,5.225806452,8.410099355,272.9032258,WNW,28.75897436,80.76923077,93.82051282,0.987692308,OVC,-198.0512821,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
595,India,IND,2013-08-20,7,,Cholera,27.51937984,81.53488372,Mostly Cloudy,4.357142857,7.012124286,239.2857143,CALM,28.72674419,79.30232558,89.55813953,0.987906977,BKN,-105.372093,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
596,India,IND,2013-08-21,9,,Cholera,28.94308943,84.09756098,Mostly Cloudy,6.625,10.6618775,250,W,28.7202439,79.70731707,95.04878049,1.287073171,BKN,-98.26829268,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
597,India,IND,2013-08-22,13,,Cholera,27.5308642,81.55555556,Mostly Cloudy,5.710526316,9.190178421,229.7368421,W,28.79133333,77.8,89.06666667,1.021777778,BKN,-136.7555556,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
598,India,IND,2013-08-23,10,,Cholera,30.19753086,86.35555556,Partly Cloudy,4.724137931,7.602744138,67.5862069,CALM,28.78755556,79.62222222,99.08888889,0.907333333,SCT,-96.44444444,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
599,India,IND,2013-08-24,8,,Cholera,31.39479905,88.5106383,Partly Cloudy,6.583333333,10.59482167,94.58333333,CALM,28.78574468,79.89361702,104.0425532,0.999148936,SCT,-84.08510638,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
600,India,IND,2013-08-25,8,,Cholera,30.60386473,87.08695652,Partly Cloudy,4.6,7.402964,207,CALM,28.75195652,81.2173913,104.5434783,1.102608696,SCT,-99.10869565,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
601,India,IND,2013-08-26,13,,Cholera,31.21980676,88.19565217,Partly Cloudy,6.903225806,11.10963742,267.0967742,W,28.71456522,80.80434783,105.1521739,0.985,SCT,-89.41304348,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
602,India,IND,2013-08-27,8,,Cholera,31.06280193,87.91304348,Partly Cloudy,8.369565217,13.46947609,264.5652174,W,28.73869565,78.5,101.7608696,1.0,SCT,-92.84782609,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
603,India,IND,2013-08-28,10,,Cholera,29.19082126,84.54347826,Partly Cloudy,6.227272727,10.02179909,275.6818182,W,28.84,74.73913043,92.43478261,0.997173913,SCT,-124.6956522,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
604,India,IND,2013-08-29,7,,Cholera,29.4691358,85.04444444,Partly Cloudy,6.844444444,11.01503822,255.5555556,WNW,28.86533333,75.04444444,92.97777778,1.155555556,SCT,-80.91111111,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
605,India,IND,2013-08-30,10,,Cholera,28.28125,82.90625,Mostly Cloudy,5.884615385,9.470346923,246.1538462,W,28.8521875,77.125,92.38709677,1.28125,BKN,-164.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
606,India,IND,2013-08-31,15,,Cholera,28.62433862,83.52380952,Mostly Cloudy,7.428571429,11.95509714,243.8095238,W,28.84190476,76.42857143,91.33333333,1.666666667,BKN,-134.7619048,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
607,India,IND,2013-09-01,10,,Cholera,9.692982456,49.44736842,Fair,6.710526316,10.79951842,266.8421053,W,29.20105263,39.97222222,49.44736842,1.029736842,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
608,India,IND,2013-09-02,9,,Cholera,15.0,59,Fair,7.0,11.26538,275.8064516,W,29.18157895,49.97368421,59,1.511052632,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
609,India,IND,2013-09-03,7,,Cholera,24.6031746,76.28571429,Fair,6.423076923,10.33691462,197.3076923,CALM,29.02380952,52.52380952,76.38095238,1.448571429,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
610,India,IND,2013-09-04,9,,Cholera,31.0479798,87.88636364,Partly Cloudy,4.885714286,7.862775429,247.4285714,W,28.93113636,49.68181818,87.97727273,1.183409091,SCT,-67.70454545,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
611,India,IND,2013-09-05,10,,Cholera,34.71509972,94.48717949,Fair,7.235294118,11.64404824,262.9411765,NW,28.78435897,46.12820513,94.48717949,1.636153846,CLR,0.0,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
612,India,IND,2013-09-06,9,,Cholera,35.8459596,96.52272727,Partly Cloudy,9.025641026,14.52532513,167.9487179,E,28.63181818,73.65909091,108.0454545,1.340909091,SCT,-82.52272727,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
613,India,IND,2013-09-07,5,,Cholera,28.91534392,84.04761905,Mostly Cloudy,6.261904762,10.07753381,237.3809524,SW,28.65904762,79.0952381,94.76190476,1.0,BKN,-133.0714286,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
614,India,IND,2013-09-08,7,,Cholera,26.97530864,80.55555556,Mostly Cloudy,5.051282051,8.129230256,127.4358974,ENE,28.766,78.02222222,86.91111111,0.960888889,BKN,-156.5111111,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
615,India,IND,2013-09-09,7,,Cholera,29.48148148,85.06666667,Mostly Cloudy,8.457142857,13.61041829,215.1428571,CALM,28.96369565,73.2,91,1.0,SCT,-109.5869565,"[""Profuse watery diarrhea"", ""Nausea"", ""Vomiting"", ""Muscle cramps"", ""Dehydration"", ""Shock""]"
